Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
533267,B000E1ZUQY,A1YYDHLQIQZX0F,Nancy Neuman,0,0,5,1335830400,Kay's Naturals Protein Chips,I love the spicey taste of these snack chips. They have lots of protein and are quite filling. They are one of the best protein snacks I've found.
514500,B002BUEJEA,A21C1M8B8DG17S,John Abbott,0,0,5,1302652800,There is good and then there is wonderful,"Cobblestone Kitchen's Irish Creme Hot Cocoa mix has got to be the most luxurious tasting cocoa on the market.  We originally bought this cocoa to use as a base for Frappuccinnos but quickly decided it was way to good to waste in a mix.  The flavor is rich and smooth.  We have made it a part of our winding down for bed time procedure - a couple of cups together and just relax.<br /><br />Cobblestone Kitchen refers to the cocoas as ""Delicious and Decadent""  and they are being extremely modest."
467511,B003WECB5S,A2G0LDLGXKQFYP,behrlekidsmom,2,2,3,1304640000,Holes in wrappers,The kids said the taste/flavor is fine but A LOT of the suckers had holes in their plastic wrap cover.
67652,B007OXJK3Y,A26PCKTKJ7L24A,Dale,5,6,1,1330128000,Total misrepresentation as far as flavor is concerned,"This is the second time I have taken the time to review something on Amazon.  This product is so bad that I consider this review to be a public service.  As the title indicates, to say that this coffee is chocolate glazed doughnut flavored is total misrepresentation.  There is a very slight scent of chocolate while it is brewing, but the end product has absolutely no chocolate doughnut  flavor.  The end result is bitter black coffee and nothing more.  I have to wonder if the maker, Green Mountain Coffee, has ever heard of taste testers.  Based on the flavor of this coffee, and flavor of the equally bad ""Cinnamon Roll"", I have to say no.  I think I will throw them away and take the loss rather than subject my taste buds to continued assault by choking down the remaining 23 cups.  The kindest thing I can say about this product is that it is absolutely terrible.  I intend to express my displeasure to the manufacturer as well.  For a product this bad it should be possible to give a zero star rating or better yet, a negative star rating.<br /><br />Based on my experience with both products I will be very reluctant to purchase another ""flavored"" coffee."
32355,B001AJ1ULS,A2GJLY27F83MZH,Suzanne Colon,2,4,5,1301788800,Happy Hips=Happy Pets,"I purchased this item for our 11 year old dog on the recommendation of our vet. Our dog loves these treats, and they seem to help her joint discomfort. They are a good size for a treat. I give her one or two a day and have noticed an improvement in the way she moves around-less limping. Try them. Your dog will love you for it and you'll like what it does for your dog!"
267236,B000E123IC,A3RYI3VUQKVNHE,studio E,0,0,3,1339632000,wrong nutritional info,"Why does no one mention the nutrtional info that is listed and repeated is wrong . Just purchased Miso soup bowl same item as picture 240 Cal per serving 990 !!!mg sodium etc. Makes me suspect of all the reviews<br />and Amazon, you can list and post anything. Maybe innocent error, but a waste for consumers"
129772,B005TY26Q8,A2D1076QGBABTS,N. Cox,0,0,4,1344297600,needs a bit more salt,"We've always enjoyed Snyder's pretzels, so was excited to find they made a gluten free version (recently found out our son is gluten intolerant). They were quite tasty, like a dry pretzel,  it I personally would have preferred a bit more salt."
74562,B00188R96Q,AGT4V339S1K30,TexGent,1,1,4,1300492800,Good,"Good seller.  Fair price and quick shipping.  Great product.  Bottom line, my kitties love the food so all is good!"
496094,B008JKU2CO,A1X5MDUC3A2PV6,K. Smith,0,0,5,1339027200,Delicious!,"I love this flavor of Kind bars. They taste sinful, but are delicious. I would definitely buy this flavor again."
384210,B003M5XJTY,A2UT10PNSYATEW,Marie_2488,0,0,5,1335139200,Great Food!,"Purchased this for an Irish Wolfhound puppy. With my older male I had a terrible time getting him on a good food and had ended up switching his food about 4 times in the first 2 years. Now that he is older he is on a higher protein diet that is not suitable for the new pup. Most of the large breed specific puppy foods I've food contain higher levels of protein and calcium that are not suitable for giant breed pups, and with my older one I did a lot of research and had him on adult diets from the start. The breeder of the new pup recommended this line and after researching the product I started our new pup on this. They have done extremely well on this diet and I am pleased with the high quality ingredients used in this product."
162973,B000R4HQPG,A1XCD7YBDDT9UO,shanshan725,0,0,5,1287792000,Love this Tea,This tea tastes and smells so good. It's hard to find at the stores out here and was really happy to find it here on Amazon.....great price too
471388,B000F4F94S,A21C90PVO74QEC,"Aeris ""Aeris""",0,0,5,1326758400,Unique Taste!  Absolutely delicious!,I love this tea.  It has a hint of citrus that is not overpowering.  It is a nice refreshing alternative to regular English Breakfast or Earl Grey.  It is not too heavy and a find it very difficult to over steep.  It can be difficult to find on grocery store shelves so I have been purchasing it through a subscribe and save membership with Amazon.
386166,B000SW4LVY,A3DRKKC90AS6ZT,Zoe Whitefeather,1,1,5,1209081600,Goya Zulka unrefined sugar,This sugar in my opinion is the best of the unrefined types on the market.  I bought it off the shelf in CA  but after moving to NC  was unable to locate a vendor  so was quite happy to find it at Amazon.com<br /><br />I love the smooth creamy taste of this sugar  and the fact that it doesn't leave my mouth coated  or  burn my gums.
442017,B003760Z90,A1D0UST39AWZT8,Nex,1,1,5,1322611200,It's delicious!!!!,"I bought this for my cat originally, but I never give my animal something I won't eat myself. So upon trying it I realized that my cat wasn't going to end up getting any, it's way too tasty and ended up eating like 10 cans the first night. I would say to make the can bigger for humans though because one can isn't even a snack.<br /><br />When I finally gave my cat some she seemed to enjoy it, but I'm ordering my own box next time."
307832,B001BS4G6O,A35F3IU87Q16B2,"Sherry Holt ""Voracious Reader""",0,0,5,1316995200,"Greeenies Pill Pockets, Duck & Pea","My Shih Tzu has always been a difficult pill taker, but not anymore.  He trots right over to where he is given his pill, sits down, and patiently waits while I insert it in the Pill Pocket.  He loves them, wolfs them down, and would eat 3 or 4 of them if I let him!  Highly recommend!  Small dogs with small pills can also use cat size.  Use the one that is most economical for you!)"
532916,B009E7YC54,A3KMTUYAW9TED9,"VLB ""VLB""",0,0,5,1341187200,Great product!!!,I have always loved peanut butter but didn't eat it often because of all the calories in regular peanut butter.  With PB2 I can now have my peanut butter without all the calories.  Love it!!!!!
311480,B005QRPHSW,A1PPPCF42TMACV,Mace Thomas,0,0,5,1321574400,Yorkie likes!,"It can be difficult writing reviews of pet food/treats for obvious reasons and most everyone can read the nutritional information in the item description area, so I will just say that our large build 12 lb Yorkie LOVED these treats! There are a lot of times where she will tire of biscuits and seem reluctant to take them, but that was not the case with these things. When she heard either one of us messing with the packaging, she would be right there to make her presence known and show us her ""puppy dog"" eyes. As you bend down to hand one to her, she would jump up on her hind legs and excitedly grab it from you and run off to consume it.<br /><br />On a practical level, these things seem to be a bit pricey (as healthy foods tend to be) at about a dollar per... If you believe that your pet could benefit from these for a short period of time, then go ahead and try them. However, if your pet already seems to be in good shape, stick with what you are doing and don't over do it.<br /><br />This will not cost the product any stars, as all necessary information is provided for you to review before your purchase and the fact that our Yorkie likes them. In the future, I would buy them again to throw in a bit of variety, but not as an everyday option."
164982,B001ELLB20,A2TYF1BKUNSG0E,T. Thiel,0,0,5,1240012800,Simply dried mint,"This is simply dried mint, which is a good thing. I grow mint in the summer to make mint tea, but in the winter I need dried mint. In addition, I use it make mint sauce, which is good with lamb. If you like you can add the mint to green tea to make Moroccan mint tea."
172888,B0002VKQ7O,A3MENKUKMLPAI2,Courtney Swanson,0,0,5,1342656000,Great service,"I contacted the seller almost immediately after I ordered the chocolates to ask if they could leave out the receipt (let's face it - Godiva IS pricey. You get what you pay for, however) since the item was a gift to a friend. They responded to me very quickly and the package arrived well before its deadline. The chocolates were well received and thoroughly enjoyed, or so I was told :) I'd do business with them again, for certain."
300928,B000VJYTZM,A34PRWLV61Y355,Pseudonym,0,0,5,1264291200,"Fresh tasting, good value","The health benefits are uncertain, but this is a nice variant of another favorite, Celestial Seasonings' Cranberry Apple Zinger. The Alvita tea is tart, light, and refreshing - and Alvita has a long history making healthful products that are also surprisingly good values."
496029,B008JKU2CO,AEY5NHLOAWM21,C Love,0,0,3,1351209600,The Kind Plus item was sticky,"I have no complaint about the product itself. I likely would have rated it very good had it not been subjected excessive heat somewhere along, before it arrived. Although I ate them, each one was sticking to the wrapper and<br />difficult to eat without sticky deposits on my face and hands."
115280,B006XWR4E4,AVZXJ9ITUTPBZ,ITX,0,0,5,1336608000,Excellent product so far,"I've tried the sweet and the mild and I highly recommend. These are a bit pricey at $50 per box of 20, but you get what you pay for. Perhaps if enough people start purchasing these, the price will come down a bit. The grass fed beef does not taste gamey either. I do wish they were certified organic though. My guess is that they are from organic cows on small farms but these farms don't want to pay for organic certification due to price."
59599,B0012272NI,A1IIED6TDISYFH,Love to shop,0,0,1,1345161600,Yikes,"I'm always trying to cut out ""useless"" calories, eliminate excess water, etc. -- that's just part of being a Californian, right? I was really looking forward to getting this to have a cup or 2 for lunch, or after dinner when Chocolate started calling me by name. But frankly, this stuff was not made for Humans with taste buds. The creators must be in denial -- I don't know how a company could sell something this. It has a peculiar aftertaste -- that seriously lingers -- and makes you wish you had something tasty (like dirt) to neutralize that ""special"" flavor. Oh, did I mention the smell? Thankfully, Amazon refunded my money without any hiccups -- which is great since I'd bought a boat load of it! Thank you, Amazon people....."
287530,B002T0IHJ0,A1UWE64CPO197G,Doug Martin,0,0,4,1337904000,Tasty Grape,This is a good sodastream flavor and tough to find locally. I've found a little less than the measured amount makes a better mix. Using the full amount is almost overwhelming.
355476,B007PA33KM,A1S7ELUTF3JFE8,Duane Charles Days,0,0,5,1346803200,A great buy.,Amazon has put together the perfect coffee at a great price.We find that we can  enjoy our favorite cup of Carabu Blend anytime without breaking our budget.Thanks Amazon !  Duane&Sue
44194,B0007NOWMM,A106E0DP6X12NW,miji kim-chang,2,4,1,1140739200,HORRIBLE I WANT MY MONEY BACK,"I purchased these pods on Amazon because they were a good deal and a dollar cheaper than in my grocwery store and now I know why.  When I open the package I noticed that the Senseo watermark was very faint and hardly visable.  When I made the coffee, it took me 3X the pods to make a decent cup of coffee. What's the point of making pod coffee if you have to stand there all day to make a good cup.  I am back to buying pods at the local store now."
4426,B000E5AO8O,A3N7UGQ16SMW4I,Mr Butabara,0,0,5,1273449600,Fresh Soft Candy,"Best Bit-O-Honey I have ever eaten.<br />I have always bought this product at a local grocery store and it was always hard, I figured it was suppose to be that way. But after eating the box I bought here I now know better; the candy was soft and delicious.<br />I plan to continue buying Bit-O-Honey from here."
567788,B005K4Q68Q,A1BCSEDVL0Q0GN,Howard Engle,0,0,5,1322611200,Grove Square K-cups,We recieved the product on time and in excellent shape. It tastes good and meets our expectations. Thanks for the excellent service.
296305,B004V1HIKE,A1RX8S2RD3VPW4,BW916,0,1,5,1340668800,Baby loves it,"My one year old loves this lasagna. He's not a very picky eater but is usually a very slow eater. However, when we bring out the lasagna, it disappears quickly. Good consistency and the chunks of meat and pasta are the right size for him. Overall, great product."
424630,B002HFPW6I,A209QPG0B0F79J,Kari Soderberg,0,0,5,1334534400,The best granola bar on the market!!!!,All the other granola bars are ground up and pressed into a bar. This bar is whole nuts and pieces of fruit held together with rice syrup! Good for you and tastes incredible. I will never go back to a traditional granola bar. YOU HAVE TO TRY THIS BAR!!! I have this as a lunch replacer when I am in a hurry.
15818,B007TJGZ5E,A3FM3935S78K67,Sarge,5,5,5,1289606400,The Best,This is simply the best non-flavored coffee in K-cups that I have tried.  I drink my coffee black and this has an excellent coffee aroma and taste.  It's not bitter nor acidic but has a full coffee flavor.
491416,B001P05K6I,A36DBO19PORY49,diane,0,0,5,1312416000,Better than your usual rawhide chews,These chews were recommended by my vet for a miniature Schnauzer who was having digestive problems with regular rawhide. Virbac chews are treated with materials for dental care. My dog is an aggressive chewer and even a medium sized chew gives him 5 to 10 minutes of chewing enjoyment with no negative digestion side effects.
317516,B007TJGY5K,A2M7B4KBO5QCWO,TG,0,0,5,1336003200,Jazzed up Decaf,"I think I've tried about all the decaf coffees on Amason at one time or another, and I consider this to be the best."
140658,B004JLU8D0,ALN24ZL4Z5P0H,Deborah A. Golden,2,2,5,1311292800,Popcorn life saver,My husband still makes popcorn the old fashion way. He likes to use the popcorn salt with olive oil. I use to be able to find it at the grocery stores but lately no one was carrying it. I thought of Amazon immediately because if you need an item and you can't find it you will on Amazon.
50378,B000EZGC7Q,A3M8R4JD1SIS76,"'MaryLou Cheatham ""The Collard Patch""",4,5,5,1211068800,"Tone's Cumin, One of Our Favorite Seasonings","We use <a href=""http://www.amazon.com/gp/product/B000TVHLD4"">Tone's Ground Cumin (16 oz)</a> rapidly at our house.  We love Mexican food, and we like to use large amounts of cumin in anything we put chili in.<br /><br />I love the earthy taste.  While developing the recipes for The Collard Patch, we found that cumin goes wonderfully with collard greens.  We also like it with crawfish. Cumin is compatible with many flavors.<br /><br />Here is a popular recipe from The Collard Patch using cumin:<br /><br />  Crawfish Tortellini Salad<br />Ingredients<br />½ cup thinly sliced green onions with tops<br />1 small jar artichoke hearts, drained<br />1 cup small fresh mushrooms<br />1 cup large pitted ripe olives<br />1 cup fresh red bell pepper, sliced<br />1 cup thinly sliced carrots<br />12 ounces frozen crawfish tails<br />1 cup olive oil<br />1 teaspoon salt-free Creole seasoning<br />½ cup red wine vinegar<br />¼ cup lemon juice<br />1 tablespoon spicy mustard<br />1 teaspoon Splenda®<br />¼ teaspoon crushed red pepper<br />½ teaspoon freshly ground black pepper<br />Salt substitute to taste<br />1 tablespoon minced garlic<br />1 teaspoon cumin<br />1 tablespoon fresh parsley, chopped<br />1 tablespoon fresh basil, chopped<br />1 cup seedless golden raisins<br />1 package (14 ounces) cheese tortellini<br />4 ounces (¼ cup) feta cheese<br />4 cups tender baby collard leaves, chopped<br />4 cups Romaine lettuce, torn into small pieces<br /><br />Preparation<br />Place the first 6 ingredients in a big bowl.<br />Place ¾ cup olive oil in the blender.  Add the vinegar, lemon juice, mustard and all the remaining powdered seasonings.  Blend until it is well mixed.  Stir in the parsley and basil.<br />Pour the blended dressing over the ingredients in the bowl and marinate them covered at least 2 hours in the refrigerator.<br />Saut&eacute; the crawfish in ¼ cup olive oil and Cajun seasoning about 5-7 minutes.  Even though there will be other seasoning mixed with the tortellini, each individual crawfish needs its own spiciness.  You don't want those crawfish to get lonesome.  After you saut&eacute; them long enough to catch the seasoning, set them aside to cool.<br />Cook the tortellini according to the package directions.  Cook it al dente.  Drain it in the colander and allow it to cool.<br />Toss the crawfish, tortellini, and raisins with the vegetable mixture.<br />When you serve the salad, place it over the greens.  Garnish it with feta cheese.<br /><br />---<br /><br />Cumin is believed to help with digestion, to be a natural laxative, to relieve insominia, to help with bronchitis, and to prevent the common cold."
366107,B000ZH3Y38,A39FQAQ4Q3FGLR,"C. Smith ""J. Smith""",5,8,1,1220745600,Frustrated with Amazon!!!,I bought these all of the time from the manufacturer but was excited to see them from Amazon. Several have been infested by mold and unfortunately I took a bite before realizing this. They are not expired and I don't know why they are this way. I would send them back but there is no contact phone number that i can find for amazon and they do not return food products so i wasted $50 on these oat bars... has anyone else had this problem? Don't buy them they are not fresh!
86722,B000STZRTW,A2I8BEGV2DJJOP,Eric Lawrence,4,4,4,1218412800,Decent; good price,"Price for this beats the grocery store easily.  Haven't figured out how to get the best popping out of this stuff though-- I always end up with a surprising number of unpopped kernels, even on different microwaves."
179844,B008GRONV6,AKN6V9Y0YH421,"Retired Navy Guy ""Chief Cook & Bottle Washer,...",0,0,5,1309132800,Excellent Product,"Our somewhat ancient Hippo Hound (120 lb Mastiff / German Shepard cross) loves these.  She thinks they are treats and takes ANY type of tablet or capsule with them in a Pill Pocket.  Very easy to use, but a bit ""greasy"".<br /><br />So much easier than trying to force pill down her mouth or chopping up and carefully slicing center of hotdog to hide pill in it, and probably a lot healthier for her."
57472,B004IMGOYW,A1KE0TGNAKNQZV,Flavia Alaya,0,0,1,1330300800,Very tiny amount excessively priced!,"Don't be fooled by the image for this item, which (at least on my browser) looks like it might be about 5 or 6 ounces. The box is about 2""x1""x1"" and the actual amount is about half an ounce! For the price charged plus shipping this is the most expensive spice in my spice rack. Or NOT in my spice rack any longer, not because I used it up in one go (although that would have been very easy) but because I literally can no longer find it among my spice jars and baskets and suspect it was accidentally thrown away. (Seriously, you would not even have heard it fall, it was sample size, that tiny and light.) To their credit, the sellers must have a bit of conscience because they threw another (equally tiny) box of all-purpose seasoning into the package. I have managed to try this and it is a pretty good product. It might have been an inducement for me to go back to them had the Vindaloo amount been more generous. Now, it is just a reminder of my disappointment--which was the only thing huge about this order."
362044,B006N3HZ6K,A39AAKEJEJQVB5,"James S. Rawls ""Jay""",0,0,5,1266796800,Great product! Lots of caffeine,I like it! I like strong/bold coffee... so this is perfect. Product value was great- the price (for 50) was much cheaper than I could've gotten anywhere else. It arrived relatively quickly. I'll definitely order again.
311120,B003CK0WLM,A2BCDZO1XQLDH,R. Lanthier,1,2,5,1252022400,Excellent green tea,"Superb green tea. Organic and decaf. These bags are really filled up, so you get a lot of bang for the bag! With they came in larger boxes..."
376357,B003WC5WQA,A1QMNSBCMPH7KX,Alana Ingram,0,0,4,1343952000,Very good daifuku,"This was a variety pack that included red bean, peanut and sesame. Personally, I did not like the sesame flavor.  The taste was very strong. The red bean and peanut were wonderful!"
376524,B0018KNGDY,A2I1FCE78576GM,"Kathy A. Taylor ""C.R.C., rehabilitation couns...",8,9,4,1182643200,Earns a 4.5 star rating,"The LaraBar Chocolate snack is really quite tasty. The texture is good, and it has plenty of nuts. A filling treat, it is also thick and chewy, just like a brownie should be. It is a little shy on chocolate taste, though. If it had the chocolate zing of a PureBar <a href=""http://www.amazon.com/gp/product/B000FEH8ME"">Pure Bar Chocolate Brownie Bar, 1.7-Ounce Bars (Pack of 12)</a>, then it would be the best of the best. I recommend this healthy snack for anyone who is looking for a healthy gluten-free alternative to a brownie. YUM."
422123,B005C4WSEU,ATQ6LUPUEOPO1,Alyanna77,0,0,5,1321142400,Macadamia Nut is my new favorite Torani flavor!,"I've been trying to lower my caloric intake but I can't stand plain water, so lately I've been drinking water with a little bit of Torani syrup added to it (3/4 - 1 oz syrup per 36 oz glass), and I have to say that the Macadamia Nut flavor is definitely my new favorite!<br /><br />The flavor is distinctly Macadamia Nut, with the same buttery nut flavor that I love in white chocolate macadamia cookies & Ferraro Roche candies (both of which I'm trying to avoid now). As soon as I opened the bottle I could tell that it was going to be good just by the smell, but I was surprised to find myself skipping over my old favorites (Coconut, Mango, & Orgeat/Almond, linked below) and choosing the Macadamia Nut flavor for most of my drinks now. I've been avoiding caffeine, but I definitely think this would be great in coffee or hot cocoa too. And this morning my husband replaced some of the sugar in his pancake recipe with this syrup & the results were wonderful!<br /><br /><a href=""http://www.amazon.com/gp/product/B001E5E2SQ"">Torani Syrup, Coconut, 25.4-Ounce Bottles (Pack of 3)</a><br /><a href=""http://www.amazon.com/gp/product/B001E5E2T0"">Torani Syrup, Mango, 25.4-Ounce Bottles (Pack of 3)</a><br /><a href=""http://www.amazon.com/gp/product/B001E5E2ZE"">Torani Syrup, Orgeat (Almond), 25.4-Ounce Bottles (Pack of 3)</a>"
31711,B0089X1L8U,A1GOTA6QIB6YJL,"Joseph M. Souza ""Joey""",1,1,5,1264982400,Awesome Green tea !!,I keep about 6 tea's available at all times for myself and guests .. this is by far the best .. the pomegranate makes it sweet without sugar ..<br />I highly recomend it for both hot and iced tea .. and who doesn't love the K cups ! ??
511622,B003R0LKUE,A1SUC50YNG730H,Red in Ridgecrest,1,2,3,1313798400,Trouble opening the cans,"I don't know if anyone else has trouble with the pull-tabs on these Canidae cans but I sure do.  The tab part is very flimsy and doesn't hold up well while trying to pull open the top.  I have almost cut myself several times.  End up having to pry the top off with a fork after the pull-top breaks off.  Otherwise it's an acceptable product, although I do prefer Evangers.  But Evangers has become more expensive for some reason."
280640,B000E4ALF6,A3ADKML6OPZXN2,"Paul McNear ""Elle & Paul""",0,0,5,1239840000,Heritage Grains High Quality and Delicious,"My husband was tired of oatmeal and we needed<br />something organic, wholesome and delicious<br />to replace it.  Since it's healthier to eat a combination<br />of grains, we decided to try Heritage.  Hertiage Grains<br />come in flake or cheerio style and are naturally<br />fruit juice sweetened, so there is no need<br />for sugar!  Great way to start anyone's day!"
200699,B001EO5UVK,A3LYT8N3CJ1O6B,sattva,0,16,1,1283990400,Absolutely delicious--- and potentially very dangerous too,"I was enjoying some of this yummy licorice just now while at the computer, my first experience with RJ's. I became curious about the medicinal applications of licorice and searched ""licorice health"". I was stunned to find that licorice root and extract are implicated in a number of potentially serious health problems: hypertension, potassium depletion, heart and kidney failure,  fluid retention and swelling of the face and limbs, hormonal imbalance, and muscle destruction leading to pain and weakness. Licorice can reduce thyroid gland activity and lower basal metabolic rate. Pregnant women should avoid licorice because of danger to the fetus. From the ""People's Pharmacy"" web site:<br /><br />""It appears that individuals vary considerably in their susceptibility to adverse reactions from licorice. Some people experience negative symptoms within days, while others may ingest excessive licorice in candy, chewing gum, chewing tobacco, or herbal medicine for months or even years before they realize that they are suffering damaging effects. Women appear to be somewhat more susceptible than men, and oral contraceptives may increase this sensitivity.<br /><br />Paralysis of the legs (and in one case, of all of the limbs) has been reported. A sixty-four-year-old man developed pulmonary edema, signaled by fatigue and trouble breathing, after eating four packages of black Twizzlers licorice candy in three days. This case demonstrates how quickly a serious reaction can arise.""<br /><br />Interestingly, most licorice candy sold in the US is made with anise, not licorice flavoring. RJ's however is made from licorice extract... tasty but not worth the risk to me personally as one with a family history of circulatory disorders. Be aware."
164393,B003EMUFTM,A1N60US7K7MZJL,Roger L. Matlock,1,3,5,1331424000,Why able to ship the Mini but not the regular size,"I was happy that you were able to ship to my oversea APO address the MINI size Ritter Sport candies, however when I try to have the regular size shipped to my address I receive a message that it can not be shipped to a APO address. WHY?"
525663,B000FOYMIC,A2XS5DL7BP12W0,"Andrew William ""Andrew William""",0,0,5,1286928000,Cat Heaven,"Pros:<br /><br />Good bulk for your money (3.5 oz)<br /><br />They have it in resealable ziplock foil/plastic containers now that hold moisture very well. They should update the photo. Every bag I've gotten is fresh. i.e. the nip has a little moisture left but not much. When I open it you can smell catnip even as a human from a little distance.<br /><br />My cats absolutely love it, and they leave me alone for about an hour after each pinch. They just entertain themselves rolling around on the floor.<br /><br />Cons:<br /><br />It's still expensive compared to just growing your own catnip."
439734,B0001392LO,A32GWJB6X4AFBH,P. F. Crouch,4,4,5,1186617600,Small candy makes big impact,I lost over 125 pounds on Weight watchers and I ate one (or two) of these truffles most every day.  It's a nice little reward at the end of a day when you deserve a treat.  Less than a point for one!
107387,B005DFL4PM,A39R228QR4IPR2,tim,1,1,4,1322611200,Actually Very Good,I bought the two pack with both flavors and I actually found that I like this one way more. It is almost like a peanut butter cup. The only downside is that it is pretty expensive. If there is ever a sale I would definitely stock up.
143651,B00469VHS0,A2AR84QKVUBOVF,Woodrow,0,0,5,1343260800,Great stuff,This is a very good product.  I used it for all of my pickles this summer and my family loves them.
317936,B005K4Q1RW,A2TZKSY1ZWPOU9,wejani,0,0,5,1351209600,Great Hot Cider!!!,It is hard to find much of anything sugarfree that really tastes good but this apple cider is the best.  I also love the regular hot apple cider in sugarfree form.
191114,B006W6YHV4,A2HULPDCUS5Y7H,oposliv,0,0,5,1346976000,Dogs reward,My dogs get all excited when I come home since they will get a Greenie as a treat.  They love the taste plus it cleans their teeth.
199140,B000ES40MM,ALOABXILC45IC,Bernay L. Scott,0,0,5,1178928000,Joll y roger candy,the serivce on this item was excellant.. it came in a timely manner.. thanks so hard to find this.
122941,B0054ES1MG,A25QCYSED869Q3,EmoMiami,0,0,5,1351209600,If you like mint candy......,"This is the best hard mint candy in the world.  Expensive, though.  I can't find it in stores.  Anyone know where I can get it off-line?"
267610,B000FMZO8G,A90SXGYD6PFAA,Jessica McEwen,0,0,5,1247443200,So tasty!,"I stumbled across these while perusing Amazon's grocery section. They sounded very interesting, but despite the rave reviews I wasn't ready to commit to 12 bags. Then, lo and behold, there they were at the grocery store! I picked up 1 bag to try...and now it's over, I'm completely hooked. These things really are that delicious. Since they seemed to be a one-time thing at my local grocery, I'm now ordering them from Amazon. They're a great replacement for chips anytime you're craving something salty."
168823,B005PANYEY,A23YGYZEUFBQBK,HG Biker,1,1,4,1264032000,Love It,I love this product.  Great for keeping me hydrated and balancing those electrolites.  I've been using this for years and can't bike ride without it.
252115,B0030AUC6E,A305V2I73XDWVI,Windica,3,4,5,1301788800,"such a special gem, this one!","after reading the other reviews, i'm confused and don't think that anyone was talking about THIS TEA! (sounded like most comments pertained to prince of peace green tea, and don't have anything to do with the instant dong quai and red date tea that i clicked on...that being said, this is a remarkable tea...it's delicious, it's instant (so you don't have to wait for it to steep) and it's really good for you...i just love the taste of this, but then again - i enjoy the uniquely-bitter flavor of dong quai (but this isn't bitter, it's yummy!)...for those who don't know, dong quai is considered to be ""ginseng for women"" beceause it's very high in vit B12 and helps to keep women from becoming anemic (due the their monthly cycle)...it also is said to help regulate irregular periods, when used on a daily basis...that said, this tea is special because it helps to ""draw one's energy"" downwards (and the red date, adds to this effect in that red is the color of the 1st chakra)...in other words, this tea has aphrodisiac qualities and will create pleasnt feelings when taken before bed (and it's ""good for you"" and it tastes good and it's a snap to make)...so what's there to be quibbling about?"
73372,B003YT343Y,A1XZJ3Z861BYF9,Brandon R Scherzer,0,0,5,1325289600,Good Tea,I'm a newbie at tea drinking but this is a pretty good sampler to get started.  The peppermint is outstanding.
37193,B003CK2BQG,A2GFQQAXRQ2448,Aunt Sandy,0,0,5,1341964800,fabulous everything,"Stash teas are one of my favorites. The green and white tea is healthy and delicious- hot or cold. I enjoy a cup of hot tea in the morning, during the day relaxing in the evening. I keep a jug of iced green and white tea in the refrigerator year 'round."
164344,B002915VF2,A3D9LM07P8CXI,Jo-Ann Hague,2,3,5,1264118400,A Mouth-Freezing Calorie-Counter's Delight,"If you would rather eat a quarter cup of gourmet ice cream rather than settle for a low-calorie alternative, then this product is not for you.  However, if you are a weight-watcher who loves good ice cream but who is never satisfied with a dollop, then ARCTIC ZERO is made for you.<br /><br />Arctic Zero will freeze your mouth and your hands.  It will make you bundle up and dig in.  Great fun!<br /><br />A word of warning, though: I think this low-calorie confection needs chocolate to make it taste good (at least until you get used to the funky non-ice-cream flavor).  I got chocolate peanut butter (good) and Vanilla with Maple (er... well... not so good...).<br /><br />I ate the entire pint of chocolate peanut butter 2 hours ago, and I'm still feeling full (I can't believe I ate the WHOLE thing... and I shouldn't have... and won't next time).<br /><br />I didn't really taste the ""peanut butter"" part of the recipe, but I don't eat this stuff for its promised flavor. I eat it so that I can remain virtuous while indulging.<br /><br />Arctic Zero more than fulfills my expectations."
543001,B0012690UC,A26SP5I1AVRTH2,"M. Hubbard ""Chelle""",6,6,5,1242432000,Repeat user!,"This came to me in great condition, it smells great, tastes great! It is hard to find in the stores so I buy mine here online."
409997,B004AWTR6M,ATEFKUAJD80KO,goducksgo2010,1,1,1,1328400000,gross!!,"We had high hops for this K cup however when we got it, it tasted really nasty. The taste was off."
101108,B0014B0HWK,A20X23WJLV4R5X,kittykatbookworm,18,18,5,1251849600,tasty Maybe beneficial,"My midwife recommended this product, and I drank it throughout my second and third trimesters. My labor was slow, but I experienced nothing you might really call pain (pressure and some discomfort) all the way to 9 centimeters. Then I pushed 3 times and my son was born. I'm not saying for sure that it was the tea...but I didn't have labors like this with my other two.<br />At any rate, it's tasty and not harmful. Just remember to tell your midwife or doctor that you're using it. I still drink it just cause I like it."
136841,B000LKXRNG,A2UHER692G2E9L,"Lydia K. Ngai ""snowpeech""",0,4,2,1262736000,Like valentine candy hearts,"PROS: cute packaging (albeit somewhat annoying) and true ginger taste.<br />CONS: texture, high price tag, and uppity self-righteousness<br /><br />My brother and I tried them on a whimsy and both quickly came to the conclusion that we wouldn't buy them again.  Their ginger kick is fine and subtle but the texture seriously reminded me of chalky valentine candy hearts (you know, the ones that people can't seem to get rid of fast enough). The inside of the tin was also full of blatant feel-goodness. I hate that kind of talk on organic/all-natural products. If you have a good product that's also good for the environment, it should speak for itself.<br /><br />p.s. altoids are pretty gluten-free too and nut-free too (though they may be processed in a plant that also processes other products)."
